,code,name,times_4,net40,net41
1103,600425,*ST青松,0.85,-68079.86,-57554.52
1104,600096,云天化,-33.2,10119.15,-335949.24
1105,600769,祥龙电业,0.28,631.21,179.19
1106,300522,世名科技,1.17,5528.81,6465.12
1107,002770,科迪乳业,0.93,9667.71,8949.53
1108,000802,北京文化,24.61,2122.46,52239.92
1109,600711,盛屯矿业,1.36,13845.45,18856.49
1110,601898,中煤能源,-0.8,-252008.9,202653.0
1111,002688,金河生物,1.57,10465.27,16412.92
1112,600626,申达股份,1.14,16995.56,19418.48
1113,300098,高新兴,2.25,14013.84,31595.77
1114,600610,中毅达,-0.72,-654.63,468.82
1115,300436,广生堂,0.64,10349.46,6641.3
1116,002587,奥拓电子,4.03,2141.61,8628.24
1117,300611,美力科技,1.16,4787.32,5535.13
1118,300111,向日葵,0.35,8763.42,3064.38
1119,000589,黔轮胎Ａ,-0.06,-25898.21,1522.72
1120,600007,中国国贸,1.09,62759.87,68634.04
1121,600219,南山铝业,2.34,56028.39,131272.79
1122,600512,腾达建设,-2.94,-2869.69,8447.41
1123,000419,通程控股,1.0,10241.07,10224.85
1124,600502,安徽水利,1.19,25588.41,30564.2
1125,600575,皖江物流,2.41,19649.7,47277.73
1126,600563,法拉电子,1.19,32796.54,38955.45
1127,600156,华升股份,1.01,936.19,947.95
1128,600037,歌华有线,1.08,67276.08,72520.19
1129,600343,航天动力,0.59,4988.4,2965.77
1130,600235,民丰特纸,-0.08,-15518.91,1255.07
1131,600312,平高电气,1.48,82675.63,121989.71
1132,000751,锌业股份,1.48,9076.41,13439.62
1133,002697,红旗连锁,0.81,17921.86,14431.67
1134,600846,同济科技,1.13,16025.33,18161.26
1135,002354,天神娱乐,1.51,36210.31,54673.41
1136,300319,麦捷科技,2.03,7693.63,15646.2
1137,002408,齐翔腾达,2.73,18418.71,50251.02
1138,300207,欣旺达,1.38,32501.09,44993.0
1139,000514,渝 开 发,16.64,737.08,12266.15
1140,002723,金莱特,0.15,4269.49,658.54
1141,300096,易联众,0.45,2342.8,1059.82
1142,600399,抚顺特钢,0.57,19673.28,11123.73
1143,300016,北陆药业,0.5,3257.92,1637.95
1144,002765,蓝黛传动,1.74,7404.32,12863.26
1145,002295,精艺股份,1.44,636.61,918.43
1146,000967,盈峰环境,2.19,11210.15,24578.99
1147,000023,深天地Ａ,0.37,2673.07,995.22
1148,002395,双象股份,1.54,2315.35,3555.09
1149,002772,众兴菌业,1.39,11438.14,15851.03
1150,300512,中亚股份,1.2,13368.17,16107.32
1151,002404,嘉欣丝绸,1.7,5842.05,9957.6
1152,601168,西部矿业,3.29,3037.11,9980.08
1153,000868,安凯客车,1.28,4023.66,5135.07
1154,600707,彩虹股份,-5.43,5021.58,-27251.25
1155,002069,獐子岛,-0.33,-24293.63,7959.34
1156,601038,一拖股份,1.65,13532.28,22336.97
1157,300494,盛天网络,1.43,7650.99,10975.02
1158,002398,建研集团,0.83,20205.86,16728.32
1159,600919,江苏银行,1.12,949743.3,1061057.9
1160,603158,腾龙股份,1.27,9283.46,11835.26
1161,603718,海利生物,0.9,9540.26,8553.63
1162,601518,吉林高速,1.38,13922.2,19194.68
1163,600220,江苏阳光,1.37,11125.42,15288.03
1164,600676,交运股份,0.9,34185.12,30767.04
1165,603833,欧派家居,1.94,48849.0,94956.21
1166,000421,南京公用,0.84,22816.28,19260.45
1167,603002,宏昌电子,0.43,6221.98,2667.92
1168,000677,恒天海龙,0.08,5476.52,452.14
1169,002249,大洋电机,1.49,34117.39,50935.01
1170,000918,嘉凯城,-0.17,-234344.28,39883.1
1171,000819,岳阳兴长,0.62,4860.41,3033.76
1172,000899,赣能股份,0.66,57455.9,37823.58
1173,002360,同德化工,1.02,8104.2,8273.91
1174,600560,金自天正,1.09,1819.53,1985.41
1175,002119,康强电子,-0.76,-5727.96,4361.79
1176,600283,钱江水利,1.43,4124.73,5894.83
1177,600531,豫光金铅,14.11,1250.54,17642.22
1178,000038,深大通,39.31,593.39,23325.44
1179,002421,达实智能,1.8,15263.33,27549.54
1180,600376,首开股份,0.91,208349.28,190141.7
1181,300139,晓程科技,0.8,3497.65,2798.51
1182,600167,联美控股,3.96,17660.29,69892.42
1183,002733,雄韬股份,0.91,13244.97,12004.97
1184,600468,百利电气,3.18,1674.02,5325.52
1185,603520,司太立,1.1,6894.41,7612.15
1186,600113,浙江东日,1.08,9246.01,9941.95
1187,601313,江南嘉捷,0.71,22548.31,15944.74
1188,300383,光环新网,2.95,11358.84,33515.98
1189,600895,张江高科,1.51,48160.83,72661.76
1190,603663,三祥新材,1.19,3309.64,3933.16
1191,603885,吉祥航空,1.19,104728.76,124907.42
1192,300017,网宿科技,1.5,83134.81,125039.66
1193,600527,XD江南高,-1.47,-1869.71,2744.91
1194,600688,上海石化,1.83,324584.9,595557.6
1195,300159,新研股份,0.83,30075.48,25093.73
1196,000543,皖能电力,0.77,115482.08,88903.3
1197,600936,广西广电,0.79,38038.51,30107.88
1198,600801,华新水泥,4.4,10275.6,45194.04
1199,600962,国投中鲁,0.03,3197.3,90.0
1200,603800,道森股份,-2.17,2760.86,-6003.96
1201,300409,道氏技术,1.99,5091.2,10114.65
1202,300317,珈伟股份,2.29,13691.6,31404.68
1203,300448,浩云科技,1.32,6588.39,8716.01
1204,000498,山东路桥,1.14,37700.57,42970.66
1205,002077,大港股份,-2.26,-1842.56,4159.49
1206,600909,华安证券,0.32,186507.2,60201.34
1207,002693,双成药业,-7.37,5267.91,-38841.06
1208,002780,三夫户外,1.15,3080.21,3537.16
1209,300609,汇纳科技,1.3,3715.74,4830.14
1210,002696,百洋股份,1.04,5707.84,5925.59
1211,600366,宁波韵升,2.35,34062.06,79972.13
1212,600262,北方股份,-0.11,-16200.05,1737.09
1213,600127,金健米业,-0.06,-17266.29,1008.31
1214,603877,太平鸟,0.8,53590.35,42753.89
1215,300144,宋城演艺,1.43,63056.09,90230.52
1216,601328,交通银行,1.01,6652800.0,6721000.0
1217,002501,利源精制,1.15,47809.17,55028.48
1218,600605,汇通能源,2.42,1027.51,2482.26
1219,002530,丰东股份,1.38,3384.1,4655.68
1220,002350,北京科锐,1.79,4280.43,7646.22
1221,002815,崇达技术,1.25,30088.23,37575.34
1222,300141,和顺电气,1.32,2259.79,2972.91
1223,002220,天宝股份,1.17,15554.96,18153.38
1224,300177,中海达,12.16,155.26,1888.29
1225,002406,远东传动,1.26,9248.19,11694.1
1226,600621,华鑫股份,1.18,13038.73,15421.55
1227,601811,新华文轩,1.0,64726.95,64746.23
1228,600765,中航重机,-0.81,-30008.27,24246.31
1229,002469,三维工程,0.09,12575.07,1176.7
1230,000850,华茂股份,1.22,8098.96,9857.48
1231,002559,亚威股份,1.59,7356.96,11678.96
1232,600303,曙光股份,0.59,10341.5,6068.97
1233,300014,亿纬锂能,1.66,15130.26,25181.52
1234,600513,联环药业,1.25,5011.5,6269.02
1235,600841,上柴股份,1.05,9293.29,9785.78
1236,603658,安图生物,1.26,27802.68,34975.81
1237,600495,晋西车轴,0.27,10080.95,2694.31
1238,000708,大冶特钢,1.08,27039.29,29268.07
1239,000783,长江证券,0.63,349336.52,220657.6
1240,000608,阳光股份,-23.2,2018.0,-46823.8
1241,600830,香溢融通,0.76,14170.76,10803.84
1242,600389,江山股份,4.96,1057.08,5238.04
1243,600016,民生银行,1.04,4611100.0,4784300.0
1244,300282,汇冠股份,-1.13,-11146.37,12570.25
1245,300257,开山股份,0.57,17596.23,9945.57
1246,000531,穗恒运Ａ,1.27,45007.67,57346.18
1247,002362,汉王科技,4.42,482.23,2131.92
1248,002029,七 匹 狼,0.98,27303.08,26719.16
1249,601118,海南橡胶,-0.06,-98971.32,6130.55
1250,601882,海天精工,1.08,5841.82,6327.74
1251,002272,川润股份,-0.21,-6786.59,1454.82
1252,600316,洪都航空,0.14,7816.52,1104.04
1253,300443,金雷风电,1.44,14526.77,20988.36
1254,002574,明牌珠宝,0.71,6129.86,4371.38
1255,002105,信隆健康,-0.52,-5483.14,2855.17
1256,002253,川大智胜,1.16,3341.19,3889.1
1257,300179,四方达,0.64,4612.7,2951.52
1258,002337,赛象科技,-0.13,-9883.69,1291.05
1259,600000,浦发银行,1.05,5060400.0,5309900.0
1260,600456,宝钛股份,-0.2,-18677.57,3686.21
1261,002277,友阿股份,0.96,31018.31,29917.18
1262,600814,杭州解百,0.87,22620.75,19572.62
1263,300105,龙源技术,3.44,-4782.27,-16448.47
1264,603089,正裕工业,1.31,6717.74,8820.15
1265,603630,拉芳家化,1.05,14282.77,14946.5
1266,002074,国轩高科,1.76,58461.21,103093.97
1267,600120,浙江东方,1.12,58886.5,66129.92
1268,002006,精功科技,3.96,1586.32,6285.68
1269,000027,深圳能源,0.75,179038.46,134707.03
1270,002409,雅克科技,0.75,9028.05,6784.09
1271,300586,美联新材,1.15,4116.83,4731.67
1272,600330,天通股份,1.51,7318.24,11033.17
1273,000949,新乡化纤,0.83,13830.84,11501.55
1274,300067,安诺其,1.32,6195.67,8185.8
1275,603839,安正时尚,0.97,24386.78,23604.4
1276,000990,诚志股份,0.91,12107.85,11078.01
1277,002643,万润股份,1.24,25784.75,31865.27
1278,000851,高鸿股份,0.94,8538.8,8009.69
1279,300546,雄帝科技,1.13,5346.83,6041.13
1280,002109,兴化股份,-0.21,-13465.05,2808.24
1281,000088,盐 田 港,0.81,43558.82,35182.45
1282,300119,瑞普生物,1.2,11031.08,13278.25
1283,603668,天马科技,1.22,6604.66,8029.35
1284,002139,拓邦股份,1.79,8062.94,14429.37
1285,300138,晨光生物,1.34,6886.25,9247.4
1286,002472,双环传动,1.36,13674.14,18574.91
1287,300528,幸福蓝海,1.05,10707.1,11249.91
1288,000544,中原环保,2.91,10226.66,29750.02
1289,600880,博瑞传播,0.81,7466.22,6013.61
1290,600232,金鹰股份,0.97,2984.48,2905.64
1291,300234,开尔新材,0.43,6617.51,2845.57
1292,000975,银泰资源,0.89,24791.34,21964.36
1293,002031,巨轮智能,0.24,12933.61,3154.66
1294,002224,三 力 士,0.91,24693.01,22582.89
1295,002634,棒杰股份,1.12,3623.0,4039.81
1296,300557,理工光科,1.14,3810.37,4357.54
1297,002310,东方园林,2.15,60196.71,129560.85
1298,600095,哈高科,1.05,1457.72,1537.73
1299,603727,博迈科,1.06,21921.16,23302.2
1300,002172,澳洋科技,1.91,13586.23,25924.22
1301,600106,重庆路桥,1.31,22474.99,29526.3
1302,300575,中旗股份,0.81,9480.79,7715.93
1303,600812,华北制药,0.87,6284.83,5441.51
1304,000966,长源电力,0.42,95223.88,39880.35
1305,002367,康力电梯,0.87,48875.53,42406.83
1306,603138,海量数据,1.21,3616.38,4360.49
1307,300342,天银机电,1.51,10960.29,16527.62
1308,600356,恒丰纸业,1.08,8796.81,9467.0
1309,603358,华达科技,1.13,25728.44,29088.15
1310,603029,天鹅股份,0.7,3992.41,2814.08
1311,002773,康弘药业,1.26,39381.33,49675.19
1312,603429,集友股份,1.13,4687.12,5280.38
1313,000702,正虹科技,0.41,488.33,202.45
1314,300143,星河生物,5.21,1057.66,5508.04
1315,600618,氯碱化工,-3.43,9561.5,-32809.18
1316,600658,电子城,0.81,51951.67,41995.41
1317,002492,恒基达鑫,1.36,3253.63,4437.08
1318,002355,兴民智通,1.86,2730.75,5081.63
1319,002179,中航光电,1.29,56835.73,73376.59
1320,000536,华映科技,2.6,15196.25,39566.97
1321,000875,吉电股份,0.11,11775.45,1300.49
1322,300218,安利股份,1.06,5530.23,5837.91
1323,600990,四创电子,1.12,11530.07,12945.5
1324,600691,阳煤化工,-20.97,4332.82,-90851.56
1325,000757,浩物股份,1.75,1503.35,2631.98
1326,000070,特发信息,2.13,9194.19,19578.51
1327,300375,鹏翎股份,1.26,12475.45,15731.5
1328,300565,科信技术,0.98,6283.82,6182.39
1329,000006,深振业Ａ,1.87,41675.28,77858.09
1330,002308,威创股份,1.53,11947.15,18223.35
1331,300239,东宝生物,3.26,588.96,1922.7
1332,600433,冠豪高新,2.95,3676.15,10852.5
1333,002018,华信国际,2.33,15813.19,36803.93
1334,603239,浙江仙通,1.71,8772.9,15016.66
1335,002368,太极股份,1.5,20150.03,30159.54
1336,000720,新能泰山,-0.83,8072.41,-6670.57
1337,000630,铜陵有色,-0.27,-66643.27,18032.4
1338,002100,天康生物,1.6,24579.32,39254.14
1339,300045,华力创通,1.63,3131.2,5102.64
1340,002848,高斯贝尔,1.2,5024.42,6013.06
1341,002340,格林美,1.71,15421.06,26373.19
1342,600243,青海华鼎,-7.93,832.87,-6605.2
1343,600721,百花村,-0.34,-40598.27,13913.42
1344,000712,锦龙股份,0.4,91322.06,36556.41
1345,300573,兴齐眼药,2.47,2197.96,5427.93
1346,002540,亚太科技,1.23,24080.29,29677.22
1347,300422,博世科,1.46,4299.2,6267.89
1348,601899,紫金矿业,1.11,165567.16,183979.88
1349,603100,川仪股份,0.84,15288.23,12900.45
1350,002320,海峡股份,1.34,11727.89,15686.93
1351,600515,海航基础,15.01,6393.77,95975.83
1352,600270,外运发展,0.99,101029.03,99525.17
1353,002523,天桥起重,1.31,8172.38,10698.65
1354,002689,远大智能,0.59,11864.63,7012.78
1355,002283,天润曲轴,1.29,15026.12,19429.68
1356,300520,科大国创,1.28,4444.85,5692.74
1357,600917,重庆燃气,0.99,37490.14,37122.62
1358,300502,新易盛,1.11,9445.03,10528.68
1359,002853,皮阿诺,1.28,6852.81,8753.99
1360,002164,宁波东力,1.04,1115.26,1156.72
1361,600615,丰华股份,2.6,356.33,925.7
1362,600630,龙头股份,0.26,8092.12,2077.82
1363,300552,万集科技,1.08,6394.06,6934.76
1364,002850,科达利,1.51,15448.54,23266.77
1365,600278,东方创业,1.01,14735.22,14886.13
1366,600624,复旦复华,0.73,5224.87,3815.5
1367,603028,赛福天,0.68,4579.57,3112.34
1368,600965,福成股份,1.11,16638.04,18474.32
1369,000890,法 尔 胜,25.57,552.82,14134.74
1370,600561,江西长运,-1.27,7713.7,-9763.67
1371,300617,安靠智电,1.14,6377.74,7258.36
1372,600526,菲达环保,0.53,8396.22,4443.16
1373,300523,辰安科技,1.02,7779.77,7935.57
1374,603090,宏盛股份,1.08,3686.05,3985.13
1375,601015,陕西黑猫,-0.77,-28092.82,21562.4
1376,300507,苏奥传感,1.24,7793.26,9633.04
1377,603615,茶花股份,1.01,9014.36,9143.69
1378,603960,克来机电,1.17,3062.48,3579.58
1379,600363,联创光电,1.1,14247.87,15742.52
1380,600775,南京熊猫,0.83,14383.67,11924.05
1381,002793,东音股份,1.23,8178.74,10036.28
1382,600884,杉杉股份,0.5,66481.38,33016.31
1383,300031,宝通科技,2.06,6829.82,14072.57
1384,603991,至正股份,1.11,3366.22,3745.48
1385,000520,长航凤凰,0.08,12259.47,971.63
1386,600796,钱江生化,1.24,2654.36,3283.21
1387,002654,万润科技,2.54,5648.01,14330.71
1388,600963,岳阳林纸,-0.07,-38997.67,2822.86
1389,600038,中直股份,1.0,43705.08,43916.15
1390,600682,南京新百,1.09,36650.41,39985.52
1391,002564,天沃科技,-19.47,1539.38,-29971.09
1392,601919,中远海控,-34.96,28339.11,-990600.36
1393,600185,格力地产,0.44,137076.5,60064.73
1394,300069,金利华电,2.26,1054.74,2388.59
1395,300140,中环装备,13.48,668.79,9017.29
1396,002775,文科园林,1.44,9692.18,13957.06
1397,600785,新华百货,0.46,13672.78,6295.83
1398,300532,今天国际,0.88,6230.28,5464.03
1399,601177,杭齿前进,-0.06,-11992.25,730.0
1400,000607,华媒控股,0.79,28350.96,22306.4
1401,300286,安科瑞,1.25,6412.41,8012.96
1402,300314,戴维医疗,1.38,4493.42,6216.59
1403,600868,XD梅雁吉,3.45,1976.83,6820.67
1404,300511,雪榕生物,0.85,12334.87,10480.58
1405,600714,金瑞矿业,-1.59,-3625.81,5762.33
1406,000662,天夏智慧,-127.41,-253.9,32349.9
1407,601500,通用股份,1.06,15997.56,17031.69
1408,300095,华伍股份,0.89,5210.03,4642.77
1409,600478,科力远,-28.35,746.38,-21160.81
1410,600083,博信股份,0.27,1135.78,301.3
1411,603716,塞力斯,1.12,6145.93,6891.79
1412,300335,迪森股份,2.94,4332.03,12750.98
1413,300102,乾照光电,-0.54,-9021.13,4838.24
1414,000810,创维数字,1.17,41549.58,48640.2
1415,601969,海南矿业,-28.04,1019.14,-28577.6
1416,300541,先进数通,0.98,6095.9,5950.77
1417,600969,郴电国际,0.94,10633.49,10021.36
1418,600604,市北高新,1.17,13166.07,15346.71
1419,000551,创元科技,2.06,2411.13,4977.11
1420,002226,江南化工,1.72,3571.86,6130.97
1421,300276,三丰智能,0.65,2304.06,1486.46
1422,000936,华西股份,7.04,8580.33,60445.1
1423,000962,东方钽业,-0.05,-63713.43,2900.49
1424,000859,国风塑业,1.93,953.11,1835.77
1425,601128,常熟银行,1.08,96600.35,104050.5
1426,601997,贵阳银行,1.13,322180.7,365431.9
1427,600408,安泰集团,-15.36,3789.92,-58195.48
1428,600234,ST山水,-0.89,-1610.89,1426.97
1429,000698,沈阳化工,1.81,18785.96,34049.22
1430,601233,桐昆股份,9.83,11520.46,113214.71
1431,002478,常宝股份,0.53,20606.19,10969.62
1432,000570,苏常柴Ａ,0.88,7110.28,6253.99
1433,300539,横河模具,1.41,2655.14,3753.69
1434,603338,浙江鼎力,1.39,12573.42,17478.23
1435,600692,亚通股份,1.14,4122.42,4712.12
1436,002777,久远银海,1.35,5722.27,7726.63
1437,603929,亚翔集成,2.08,7947.66,16524.05
1438,600565,迪马股份,1.66,46850.41,77675.29
1439,002237,恒邦股份,1.13,18072.0,20331.51
1440,000632,三木集团,1.36,1216.21,1657.5
1441,600744,华银电力,0.49,38110.84,18802.6
1442,300458,全志科技,1.16,12797.54,14870.34
1443,000960,锡业股份,-0.07,-196862.73,13611.93
1444,002742,三圣股份,0.97,12176.2,11791.47
1445,600926,杭州银行,1.09,370447.9,402092.7
1446,600719,大连热电,1.28,1064.14,1359.32
1447,600675,中华企业,-0.26,-248707.27,65545.82
1448,300451,创业软件,1.27,4968.17,6300.35
1449,002789,建艺集团,1.03,7956.52,8225.23
1450,000777,中核科技,1.22,8664.75,10542.27
1451,000768,中航飞机,1.03,40005.24,41313.34
1452,300595,欧普康视,1.29,8870.48,11403.8
1453,002209,达 意 隆,-3.54,1280.42,-4531.81
1454,300283,温州宏丰,4.24,571.75,2426.1
1455,300626,华瑞股份,1.75,2256.12,3950.69
1456,603665,康隆达,1.5,6261.42,9376.0
1457,300535,达威股份,1.2,4809.19,5782.11
1458,603701,德宏股份,1.24,5466.12,6773.82
1459,300184,力源信息,1.28,3702.22,4734.9
1460,300481,濮阳惠成,1.13,5748.96,6488.97
1461,300394,天孚通信,1.18,10326.56,12157.77
1462,300559,佳发安泰,1.07,5758.09,6177.66
1463,002428,云南锗业,-1.69,6106.91,-10321.34
1464,300313,天山生物,3.92,-3566.0,-13962.98
1465,002613,北玻股份,1.04,2317.33,2409.89
1466,300598,诚迈科技,1.18,4301.32,5056.2
1467,002519,银河电子,1.36,22772.73,30997.94
1468,601375,中原证券,0.51,140550.04,71864.62
1469,300591,万里马,1.15,3206.88,3700.23
1470,000529,广弘控股,1.41,7493.95,10563.22
1471,300572,安车检测,1.16,4222.02,4903.38
1472,002795,永和智控,1.02,6600.18,6737.78
1473,603303,得邦照明,0.93,34119.18,31872.1
1474,002231,奥维通信,0.82,886.45,724.91
1475,300608,思特奇,1.17,4740.2,5545.79
1476,603878,武进不锈,0.9,13580.3,12248.33
1477,300227,光韵达,0.62,2615.48,1618.58
1478,300563,神宇股份,1.11,3248.62,3599.99
1479,002011,盾安环境,1.01,8213.07,8301.31
1480,002189,利达光电,1.1,1578.46,1732.2
1481,002790,瑞尔特,1.14,15497.11,17615.76
1482,002045,国光电器,1.26,4796.48,6042.35
1483,601996,丰林集团,1.64,5395.0,8870.36
1484,300050,世纪鼎利,1.05,11443.36,11993.82
1485,002756,永兴特钢,1.14,22159.52,25360.5
1486,002852,道道全,1.12,18294.83,20573.36
1487,300548,博创科技,1.55,4393.53,6790.59
1488,002497,雅化集团,1.13,11853.18,13381.4
1489,000011,深物业A,2.26,15682.0,35485.72
1490,300553,集智股份,0.91,3002.45,2728.84
1491,002096,南岭民爆,0.31,10944.07,3385.11
1492,600071,凤凰光学,-5.82,1983.85,-11539.68
1493,000528,柳 工,2.31,2131.28,4926.01
1494,600382,广东明珠,1.13,15717.26,17720.27
1495,002806,华锋股份,1.02,2564.14,2626.54
1496,002135,东南网架,1.42,3458.35,4912.46
1497,601991,大唐发电,-0.93,280903.3,-262333.1
1498,002580,圣阳股份,1.64,3290.32,5386.3
1499,600995,文山电力,1.54,10315.96,15937.56
1500,603339,四方冷链,0.99,12571.0,12444.31
1501,000563,陕国投Ａ,1.14,45395.12,51523.76
1502,600386,北巴传媒,0.81,14612.94,11773.41
1503,600723,首商股份,0.86,34430.79,29581.75
1504,002797,第一创业,0.55,102127.27,56178.13
1505,002014,永新股份,1.14,17853.9,20271.06
1506,002039,黔源电力,0.36,35947.5,12961.37
1507,300605,恒锋信息,1.11,3521.64,3903.77
1508,000785,武汉中商,-0.04,-4798.53,204.11
1509,002347,泰尔股份,0.86,1160.54,1003.85
1510,000416,民生控股,0.78,2133.71,1664.3
1511,300593,新雷能,1.31,3376.7,4409.67
1512,300150,世纪瑞尔,0.8,11378.26,9078.4
1513,601808,中海油服,-10.67,107390.71,-1145618.63
1514,600011,华能国际,0.64,1378605.01,881429.09
1515,600845,宝信软件,1.07,31238.22,33565.9
1516,000534,万泽股份,1.64,4642.8,7619.02
1517,300310,宜通世纪,2.73,6258.58,17073.83
1518,000059,华锦股份,5.49,32868.55,180324.35
1519,300606,金太阳,1.24,3246.02,4020.83
1520,300305,裕兴股份,0.88,8204.37,7224.31
1521,300120,经纬电材,2.34,669.24,1567.92
1522,300625,三雄极光,1.36,18143.84,24655.31
1523,002438,江苏神通,3.11,1657.63,5158.89
1524,300211,亿通科技,0.32,1173.31,379.63
1525,600743,华远地产,1.01,73049.71,74132.36
1526,600889,南京化纤,0.2,45750.64,9083.16
1527,603903,中持股份,1.03,4532.71,4675.13
1528,603955,大千生态,1.16,6028.66,6966.36
1529,002718,友邦吊顶,1.05,12078.55,12648.14
1530,603959,百利科技,1.42,7487.45,10643.12
1531,002080,中材科技,1.34,30030.26,40140.33
1532,603131,上海沪工,1.43,4848.14,6925.9
1533,300393,中来股份,1.53,10768.99,16516.45
1534,000615,京汉股份,0.46,23768.39,10924.51
1535,600523,贵航股份,1.05,16556.4,17323.95
1536,300623,捷捷微电,1.44,8071.58,11642.64
1537,300412,迦南科技,1.11,5145.43,5704.04
1538,600370,三房巷,2.51,1855.81,4653.65
1539,600875,东方电气,-4.06,43907.26,-178430.68
1540,000524,岭南控股,0.78,3923.17,3061.49
1541,300222,科大智能,2.02,13668.87,27673.49
1542,000058,深 赛 格,1.45,7424.21,10756.02
1543,000973,佛塑科技,1.52,8270.18,12565.51
1544,603299,井神股份,0.37,6182.42,2295.45
1545,300578,会畅通讯,0.94,3338.35,3148.32
1546,300621,维业股份,1.51,3645.99,5513.0
1547,300214,日科化学,0.75,10721.84,7998.41
1548,000948,南天信息,1.11,1856.2,2068.94
1549,300356,光一科技,1.61,3955.79,6378.67
1550,603060,国检集团,1.1,10487.92,11577.34
1551,000695,滨海能源,1.13,342.71,388.33
1552,000921,海信科龙,1.87,58033.51,108773.21
1553,002353,杰瑞股份,0.83,14477.48,12067.41
1554,002137,麦达数字,8.25,1817.25,14998.77
1555,601600,中国铝业,1.95,20631.9,40249.4
1556,000628,高新发展,0.63,4666.87,2936.67
1557,002141,贤丰控股,1.23,688.46,843.42
1558,300328,宜安科技,0.57,5376.96,3068.77
1559,600287,江苏舜天,0.62,7621.42,4699.62
1560,002851,麦格米特,1.94,5657.94,10967.69
1561,000655,金岭矿业,-53.84,1044.79,-56256.37
1562,600162,香江控股,1.77,38971.75,69029.22
1563,300340,科恒股份,-0.45,-7432.62,3358.59
1564,600908,无锡银行,1.07,83333.64,89276.8
1565,000731,四川美丰,-4.52,5544.3,-25037.38
1566,600248,延长化建,1.01,12113.56,12281.65
1567,300073,当升科技,7.48,1328.16,9928.78
1568,600740,山西焦化,-0.05,-83020.68,4421.64
1569,600898,三联商社,0.69,2340.88,1619.33
1570,600203,福日电子,0.54,11727.38,6376.22
1571,600583,海油工程,0.39,340994.56,131530.71
1572,300055,万邦达,0.9,29001.69,26224.83
1573,300493,润欣科技,1.2,4120.19,4931.38
1574,600829,人民同泰,1.62,13891.62,22450.99
1575,600311,荣华实业,-15.1,430.09,-6495.56
1576,300474,景嘉微,1.18,8895.48,10528.65
1577,002825,纳尔股份,1.09,5944.15,6491.74
1578,002401,中海科技,1.08,5484.24,5918.95
1579,600380,健康元,1.09,41246.97,45141.52
1580,300620,光库科技,1.62,3051.3,4956.39
1581,601212,白银有色,2.27,11069.3,25152.44
1582,000687,华讯方舟,-0.59,-27317.65,16108.68
1583,600701,工大高新,-4.17,-1836.27,7658.02
1584,000402,金 融 街,1.24,225318.55,280437.04
1585,600766,园城黄金,0.21,1471.31,314.59
1586,000619,海螺型材,0.8,9455.33,7597.19
1587,000509,华塑控股,-4.38,1631.22,-7136.68
1588,002062,宏润建设,1.1,21112.4,23299.46
1589,000972,*ST中基,5.26,-4830.86,-25411.15
1590,002562,兄弟科技,2.04,8224.45,16766.84
1591,002543,万和电气,1.35,31909.87,43116.77
1592,603768,常青股份,1.92,7717.32,14836.57
1593,300241,瑞丰光电,1.51,3319.87,5000.39
1594,300540,深冷股份,0.64,6072.98,3858.87
1595,000980,金马股份,1.44,6032.94,8678.44
1596,002796,世嘉科技,0.9,5389.19,4861.83
1597,002314,南山控股,2.37,22192.81,52699.71
1598,300290,荣科科技,0.64,5063.55,3239.75
1599,002695,煌上煌,1.45,6088.06,8820.01
1600,002631,德尔未来,1.39,13721.99,19104.33
1601,002126,银轮股份,1.28,20039.7,25672.92
1602,002674,兴业科技,4.75,1329.99,6311.92
1603,002515,金字火腿,0.91,2191.33,1989.63
1604,300346,南大光电,0.17,4447.0,754.87
1605,000839,中信国安,0.65,35146.95,23020.17
1606,600593,大连圣亚,0.78,4298.72,3354.86
1607,603178,圣龙股份,1.18,6869.53,8092.85
1608,603388,元成股份,1.09,4885.75,5303.76
1609,600720,祁连山,0.93,17922.39,16657.91
1610,002855,捷荣技术,0.88,8237.35,7218.58
1611,603558,健盛集团,1.02,10135.63,10362.3
1612,603819,神力股份,1.0,4579.87,4564.7
1613,300410,正业科技,1.85,3934.04,7283.65
1614,000546,金圆股份,1.16,26438.53,30550.97
1615,300068,南都电源,1.62,20330.29,32934.34
1616,300023,宝德股份,1.17,5360.47,6285.02
1617,600114,东睦股份,1.1,16038.61,17586.31
1618,000878,云南铜业,7.84,2595.43,20342.72
1619,002281,光迅科技,1.17,24326.16,28502.13
1620,603717,天域生态,1.12,9821.27,10991.23
1621,002709,天赐材料,3.98,9955.6,39632.79
1622,300046,台基股份,1.34,2873.6,3854.35
1623,002155,湖南黄金,5.01,2865.04,14350.25
1624,600803,新奥股份,0.64,80565.01,51869.36
1625,600848,上海临港,1.69,23935.56,40336.5
1626,603133,碳元科技,1.51,5449.56,8233.89
1627,300613,富瀚微,2.99,3735.91,11184.07
1628,600246,万通地产,-0.18,-61222.03,11030.67
1629,002836,新宏泽,1.38,3654.07,5031.07
1630,603636,南威软件,0.82,6314.03,5147.47
1631,002213,特 尔 佳,0.73,1092.25,798.28
1632,300516,久之洋,1.18,11981.02,14093.2
1633,300495,美尚生态,1.89,11040.28,20898.89
1634,002246,北化股份,1.53,5486.49,8397.24
1635,002645,华宏科技,-7.21,-874.5,6302.61
1636,300636,同和药业,0.92,6287.91,5799.63
1637,002800,天顺股份,1.08,3272.91,3543.48
