,code,name,times_4,net40,net41
1644,600114,东睦股份,2.4,7342.62,17586.31
1645,600269,赣粤高速,1.59,65367.62,103748.4
1646,600528,中铁工业,0.4,42160.61,16786.48
1647,002110,三钢闽光,17.19,5389.83,92653.47
1648,300305,裕兴股份,1.24,5847.54,7224.31
1649,002382,蓝帆医疗,3.85,4697.42,18106.94
1650,000623,吉林敖东,1.57,105878.94,166649.14
1651,300479,神思电子,0.54,3845.82,2060.58
1652,600426,华鲁恒升,1.79,48952.28,87549.05
1653,600723,首商股份,0.9,32918.49,29581.75
1654,002639,雪人股份,0.76,4322.39,3305.4
1655,600054,黄山旅游,2.45,14380.81,35210.6
1656,002309,中利集团,0.43,17342.36,7425.16
1657,601390,中国中铁,1.33,937463.4,1250916.5
1658,600509,天富能源,1.15,27124.31,31261.8
1659,600587,新华医疗,0.15,23168.02,3463.63
1660,600573,惠泉啤酒,0.08,2037.4,167.95
1661,002554,惠博普,1.27,10297.56,13102.67
1662,300519,新光药业,1.64,7246.9,11895.88
1663,600251,冠农股份,0.09,29715.64,2645.79
1664,002574,明牌珠宝,0.52,8344.34,4371.38
1665,000881,中广核技,2.88,10835.45,31191.36
1666,000788,北大医药,0.16,7802.05,1255.91
1667,600267,海正药业,-0.31,30185.74,-9442.81
1668,300373,扬杰科技,2.02,9969.15,20182.09
1669,300172,中电环保,1.58,6907.07,10904.3
1670,603118,共进股份,2.03,16886.1,34309.74
1671,000600,建投能源,2.03,71528.26,145313.66
1672,600820,隧道股份,1.28,128930.9,165298.73
1673,600312,平高电气,3.06,39860.32,121989.71
1674,603309,维力医疗,1.25,6358.57,7925.0
1675,603131,上海沪工,1.37,5053.37,6925.9
1676,600257,大湖股份,0.04,15422.39,605.85
1677,601789,宁波建工,0.86,22666.26,19538.65
1678,002571,*ST德力,-0.77,8011.26,-6130.99
1679,000620,新华联,1.03,50851.48,52389.37
1680,002496,辉丰股份,1.07,16313.96,17440.01
1681,300527,华舟应急,1.73,8980.94,15502.6
1682,600750,江中药业,2.2,17225.54,37976.38
1683,000822,山东海化,0.11,-112894.77,-12308.68
1684,300468,四方精创,0.92,8218.62,7563.28
1685,002159,三特索道,-1.73,3123.15,-5394.03
1686,600436,片仔癀,1.25,42976.84,53613.19
1687,300627,华测导航,-6.84,-1491.97,10209.79
1688,002488,金固股份,-3.07,4506.46,-13816.43
1689,600803,新奥股份,0.75,69301.71,51869.36
1690,002728,特一药业,1.18,8055.47,9477.7
1691,002273,水晶光电,2.22,11441.87,25366.9
1692,300545,联得装备,0.97,3980.68,3843.22
1693,600130,波导股份,0.45,6796.65,3080.75
1694,002706,良信电器,2.0,8103.51,16219.62
1695,600055,万东医疗,1.64,4362.32,7154.38
1696,603555,贵人鸟,0.69,42348.99,29265.98
1697,002403,爱仕达,3.2,4287.61,13736.66
1698,002078,太阳纸业,3.71,28462.45,105676.18
1699,300142,沃森生物,1.47,4789.31,7045.87
1700,600332,白云山,1.54,98004.51,150803.27
1701,603663,三祥新材,1.1,3564.07,3933.16
1702,002373,千方科技,-2.64,-12699.2,33587.38
1703,002092,中泰化学,18.01,10235.57,184347.44
1704,300422,博世科,2.24,2800.6,6267.89
1705,603313,梦百合,1.85,10813.73,20039.55
1706,000544,中原环保,4.98,5974.7,29750.02
1707,600826,兰生股份,16.41,5122.3,84043.53
1708,300249,依米康,5.98,743.35,4442.85
1709,300453,三鑫医疗,0.75,4864.27,3661.4
1710,000989,九 芝 堂,2.9,22483.05,65180.98
1711,002673,西部证券,4.11,27390.21,112462.11
1712,300132,青松股份,0.94,3476.98,3273.46
1713,002444,巨星科技,1.45,42760.9,62163.84
1714,002294,信立泰,1.68,83041.66,139641.42
1715,000550,江铃汽车,0.78,169823.24,131801.61
1716,002067,景兴纸业,24.68,1291.83,31882.91
1717,601566,九牧王,0.79,53730.22,42294.91
1718,300602,飞荣达,2.3,5036.6,11588.85
1719,600272,开开实业,0.84,2544.68,2129.22
1720,002531,天顺风能,2.36,17248.71,40647.72
1721,000418,小天鹅Ａ,2.84,41335.01,117505.49
1722,300542,新晨科技,0.69,4971.01,3439.64
1723,002741,光华科技,1.05,6008.67,6318.42
1724,002243,通产丽星,0.43,6107.13,2627.85
1725,002793,东音股份,2.18,4596.41,10036.28
1726,600368,五洲交通,1.16,19181.05,22215.78
1727,000717,韶钢松山,1.0,10147.03,10142.73
1728,601929,吉视传媒,0.91,40210.41,36601.47
1729,002419,天虹股份,0.85,61544.31,52411.06
1730,600790,轻纺城,0.97,36505.36,35474.57
1731,002085,万丰奥威,3.22,29727.4,95796.14
1732,600592,龙溪股份,1.22,5077.93,6174.45
1733,600143,金发科技,0.98,75495.32,73728.82
1734,002769,普路通,3.75,5097.29,19090.84
1735,000767,漳泽电力,0.19,45545.43,8562.4
1736,000411,英特集团,1.17,7409.03,8684.76
1737,603333,明星电缆,-12.0,646.76,-7759.27
1738,600771,广誉远,-6.28,-1956.4,12281.01
1739,300596,利安隆,2.26,4003.45,9057.75
1740,601877,正泰电器,1.42,154173.94,218476.35
1741,600160,巨化股份,0.6,25357.78,15123.0
1742,603328,依顿电子,1.83,32165.04,58842.78
1743,002215,诺 普 信,-1.53,18001.66,-27624.67
1744,600171,上海贝岭,0.94,4039.38,3785.39
1745,600873,梅花生物,2.58,40369.76,104168.99
1746,600292,XD远达环,0.73,20811.85,15157.72
1747,002453,天马精化,-6.53,4702.53,-30704.57
1748,000928,中钢国际,-1.29,-39783.5,51241.29
1749,000948,南天信息,2.18,947.77,2068.94
1750,600082,海泰发展,-2.03,4049.12,-8207.94
1751,601985,中国核电,1.81,247593.35,448867.38
1752,300174,元力股份,7.86,541.6,4254.78
1753,002724,海洋王,0.64,17248.2,11123.91
1754,601369,陕鼓动力,0.26,91560.51,23957.91
1755,601200,上海环境,5.21,8920.59,46506.15
1756,300575,中旗股份,1.12,6887.55,7715.93
1757,300417,南华仪器,1.22,2878.97,3512.3
1758,002678,珠江钢琴,0.77,19645.34,15149.01
1759,002144,宏达高科,1.24,8120.02,10081.22
1760,300613,富瀚微,3.87,2891.41,11184.07
1761,002755,东方新星,0.08,5552.1,460.46
1762,002616,长青集团,4.09,3984.42,16312.88
1763,601811,新华文轩,1.04,62288.18,64746.23
1764,002489,浙江永强,0.23,26186.71,6094.84
1765,000731,四川美丰,-1.47,17025.45,-25037.38
1766,300037,新宙邦,2.04,12547.11,25591.97
1767,300009,安科生物,2.2,8987.01,19730.28
1768,300511,雪榕生物,1.33,7866.21,10480.58
1769,601186,中国铁建,1.35,1034465.8,1399961.0
1770,300560,中富通,1.08,3548.25,3815.33
1771,002063,远光软件,0.39,34095.41,13137.43
1772,001696,宗申动力,0.95,30693.0,29111.76
1773,600543,莫高股份,-0.25,-8275.55,2032.86
1774,002802,洪汇新材,1.27,4145.88,5262.01
1775,603393,新天然气,1.01,20209.19,20336.18
1776,002608,江苏国信,8.72,12354.83,107756.26
1777,603606,东方电缆,0.83,6256.57,5185.34
1778,603615,茶花股份,0.9,10105.75,9143.69
1779,600425,*ST青松,-6.64,8663.86,-57554.52
1780,600255,鑫科材料,-3.56,-5381.39,19176.91
1781,002236,大华股份,1.61,113092.19,182519.94
1782,600785,新华百货,0.31,20135.68,6295.83
1783,600420,现代制药,3.59,13278.75,47693.37
1784,600533,栖霞建设,1.13,17241.51,19538.74
1785,603099,长白山,1.14,6225.68,7111.22
1786,002212,南洋股份,1.41,4984.84,7027.58
1787,300240,飞力达,1.24,5336.13,6612.59
1788,002363,隆基机械,1.14,5278.23,6015.6
1789,600106,重庆路桥,1.08,27446.24,29526.3
1790,600996,贵广网络,2.02,21912.74,44294.57
1791,300027,华谊兄弟,1.21,66540.23,80813.4
1792,300276,三丰智能,0.6,2474.65,1486.46
1793,002071,长城影视,40.04,640.2,25632.85
1794,603738,泰晶科技,1.34,4400.27,5890.16
1795,600297,广汇汽车,53.15,5273.88,280290.24
1796,002069,獐子岛,0.82,9694.28,7959.34
1797,300328,宜安科技,0.62,4969.27,3068.77
1798,603806,福斯特,1.42,59555.04,84773.59
1799,002058,威 尔 泰,0.88,597.85,524.34
1800,002791,坚朗五金,1.11,22895.75,25317.91
1801,600063,皖维高新,5.43,2029.83,11020.83
1802,002827,高争民爆,2.12,5202.09,11033.66
1803,603018,中设集团,1.4,14986.05,20986.98
1804,600662,强生控股,1.08,17005.29,18431.71
1805,603116,红蜻蜓,1.08,25758.79,27892.26
1806,300391,康跃科技,0.12,3495.85,422.11
1807,603901,永创智能,1.24,7149.38,8867.67
1808,300130,新国都,2.53,5494.01,13902.17
1809,601966,玲珑轮胎,1.03,98001.25,101021.94
1810,300568,星源材质,3.25,4781.53,15542.43
1811,603669,灵康药业,1.34,11479.85,15392.52
1812,002609,捷顺科技,2.52,7226.29,18212.3
1813,000902,新洋丰,-13.48,-4178.62,56308.67
1814,300501,海顺新材,1.45,4446.61,6460.35
1815,002408,齐翔腾达,1.45,34607.69,50251.02
1816,000037,深南电A,24.61,5309.91,130669.48
1817,002310,东方园林,1.46,88938.81,129560.85
1818,000707,双环科技,0.95,-66377.71,-62807.15
1819,600975,新五丰,14.42,1363.16,19662.11
1820,600237,铜峰电子,-16.49,1272.23,-20984.06
1821,002455,百川股份,1.99,4003.49,7979.44
1822,300018,中元股份,2.76,3863.62,10678.02
1823,002230,科大讯飞,1.74,27898.62,48443.04
1824,603569,长久物流,2.08,17441.06,36242.44
1825,300226,上海钢联,1.02,2159.08,2210.49
1826,603041,美思德,1.04,6542.18,6825.8
1827,603900,通灵珠宝,1.9,11655.3,22138.67
1828,002259,升达林业,6.0,1190.68,7138.27
1829,300196,长海股份,2.45,10502.35,25762.73
1830,002343,慈文传媒,5.54,5232.32,29010.92
1831,002443,金洲管道,0.57,11073.01,6282.04
1832,002281,光迅科技,1.74,16351.47,28502.13
1833,000737,南风化工,-0.16,-13109.66,2094.23
1834,600787,中储股份,2.28,33587.21,76744.5
1835,603239,浙江仙通,3.29,4563.58,15016.66
1836,002449,国星光电,1.7,11297.72,19232.02
1837,002377,国创高新,0.3,1722.31,521.64
1838,002406,远东传动,0.93,12558.25,11694.1
1839,002790,瑞尔特,1.31,13422.33,17615.76
1840,603089,正裕工业,1.48,5973.49,8820.15
1841,600754,锦江股份,1.84,37747.33,69457.94
1842,002321,华英农业,-0.72,-12736.94,9147.05
1843,300111,向日葵,0.75,4060.67,3064.38
1844,600766,园城黄金,1.52,206.52,314.59
1845,300475,聚隆科技,0.86,11257.03,9663.45
1846,002856,美芝股份,1.08,4836.92,5211.78
1847,002863,今飞凯达,1.19,6125.43,7311.25
1848,300473,德尔股份,0.84,13107.79,10970.84
1849,002776,柏堡龙,1.16,10188.75,11837.22
1850,300622,博士眼镜,1.15,3288.68,3778.47
1851,000791,甘肃电投,-0.33,32792.24,-10674.05
1852,603108,润达医疗,1.71,6794.0,11642.78
1853,000802,北京文化,16.05,3254.78,52239.92
1854,002716,金贵银业,0.9,15979.77,14451.13
1855,600298,安琪酵母,3.65,14643.98,53509.2
1856,600735,新华锦,1.21,4587.04,5565.29
1857,002380,科远股份,2.56,3221.2,8248.51
1858,000929,兰州黄河,-0.99,2535.64,-2509.36
1859,600988,赤峰黄金,1.41,22807.5,32125.82
1860,603101,汇嘉时代,1.08,8967.77,9661.01
1861,600506,香梨股份,-1.8,479.16,-862.59
1862,002829,星网宇达,1.05,6971.43,7332.61
1863,600529,山东药玻,1.55,12233.37,18960.49
1864,300498,温氏股份,21.26,55444.44,1178987.93
1865,600200,江苏吴中,1.42,5053.72,7186.75
1866,002371,北方华创,0.9,10309.24,9290.16
1867,600131,岷江水电,-1.01,-16207.76,16409.42
1868,600597,光明乳业,1.39,40604.05,56318.54
1869,002534,杭锅股份,2.75,6959.67,19153.01
1870,600551,时代出版,1.16,34667.3,40259.03
1871,600247,ST成城,1.55,-13798.5,-21447.7
1872,600908,无锡银行,0.96,92535.58,89276.8
1873,600212,江泉实业,2.09,2129.37,4455.11
1874,603368,柳州医药,2.15,14941.74,32101.15
1875,603168,莎普爱思,2.65,10408.24,27571.74
1876,002137,麦达数字,-0.8,-18757.51,14998.77
1877,600936,广西广电,0.89,33924.39,30107.88
1878,000816,智慧农业,-1.51,9142.31,-13808.06
1879,300426,唐德影视,2.8,6389.86,17911.54
1880,603035,常熟汽饰,1.26,17927.17,22630.35
1881,600329,中新药业,1.2,35179.44,42242.3
1882,600585,海螺水泥,0.91,938015.93,852991.68
1883,300231,银信科技,2.46,4721.08,11596.78
1884,603225,新凤鸣,16.13,4534.58,73156.43
1885,002602,世纪华通,6.2,8116.1,50345.57
1886,000061,农 产 品,0.79,11128.83,8845.95
1887,601801,皖新传媒,1.75,60570.52,105867.11
1888,002765,蓝黛传动,2.39,5393.28,12863.26
1889,600031,三一重工,0.07,290359.5,20345.7
1890,603579,荣泰健康,8.0,2582.5,20664.56
1891,603538,美诺华,1.14,6900.52,7884.34
1892,002860,星帅尔,2.05,3602.4,7373.71
1893,603133,碳元科技,0.82,10046.37,8233.89
1894,002106,莱宝高科,3.18,6651.74,21177.35
1895,603987,康德莱,1.59,6330.56,10070.83
1896,002752,昇兴股份,1.58,11575.35,18269.34
1897,600761,安徽合力,0.79,50207.6,39568.4
1898,300230,永利股份,2.95,5210.23,15355.43
1899,600233,圆通速递,25.33,5415.39,137193.52
1900,002690,美亚光电,1.49,20799.84,30933.33
1901,002732,燕塘乳业,1.52,6973.17,10608.74
1902,000766,通化金马,52.16,409.21,21346.15
1903,300458,全志科技,0.35,41893.16,14870.34
1904,000985,大庆华科,3.23,1030.74,3334.2
1905,002815,崇达技术,3.14,11970.88,37575.34
1906,600288,大恒科技,0.79,3708.35,2937.27
1907,000868,安凯客车,-1.48,-3472.8,5135.07
1908,000425,徐工机械,0.14,150851.73,20858.32
1909,603960,克来机电,1.03,3468.03,3579.58
1910,002543,万和电气,1.74,24771.71,43116.77
1911,603025,大豪科技,0.89,26871.57,23875.67
1912,000736,中房地产,0.2,6026.74,1186.73
1913,000338,潍柴动力,0.68,357079.14,244118.86
1914,002142,宁波银行,1.61,484707.1,781041.7
1915,300194,福安药业,5.78,3836.79,22195.82
1916,300058,蓝色光标,1.46,43904.67,63967.55
1917,603716,塞力斯,1.4,4906.44,6891.79
1918,000915,山大华特,1.29,15328.04,19838.52
1919,000400,许继电气,1.66,52291.17,86892.5
1920,002653,海思科,0.87,51921.89,45272.39
1921,300020,银江股份,1.05,14565.56,15337.73
1922,000599,青岛双星,3.45,2767.29,9533.89
1923,600287,江苏舜天,0.14,33381.44,4699.62
1924,601727,上海电气,0.84,246279.2,206017.0
1925,002743,富煌钢构,1.23,4083.07,5037.91
1926,300617,安靠智电,1.13,6443.36,7258.36
1927,300394,天孚通信,2.1,5790.65,12157.77
1928,600818,中路股份,9.18,984.88,9036.5
1929,600810,神马股份,4.31,1968.15,8488.81
1930,002646,青青稞酒,0.58,37338.68,21612.39
1931,603088,宁波精达,0.61,3495.21,2149.48
1932,600379,宝光股份,1.93,1871.06,3614.45
1933,000980,众泰汽车,2.22,3900.58,8678.44
1934,603203,快克股份,1.78,5793.56,10319.67
1935,300041,回天新材,1.09,8890.92,9703.92
1936,600326,西藏天路,51.95,487.19,25308.56
1937,300336,新文化,2.31,11474.1,26520.2
1938,300343,联创互联,3.39,5948.33,20140.22
1939,300245,天玑科技,0.95,6084.27,5777.35
1940,603803,瑞斯康达,1.82,13898.74,25335.67
1941,601858,中国科传,1.41,19838.45,27995.02
1942,300028,金亚科技,0.17,-12136.57,-2109.83
1943,603839,安正时尚,0.94,25196.19,23604.4
1944,002478,常宝股份,0.48,22700.37,10969.62
1945,000670,盈方微,4.2,575.65,2417.17
1946,603067,振华股份,1.09,7276.06,7966.08
1947,300592,华凯创意,1.33,3010.92,4002.76
1948,603630,拉芳家化,1.57,9538.34,14946.5
1949,300567,精测电子,1.98,4973.94,9868.42
1950,002817,黄山胶囊,1.09,4798.33,5228.48
1951,600977,中国电影,2.14,42822.05,91745.42
1952,603986,兆易创新,2.62,6735.04,17642.76
1953,600572,XD康恩贝,1.06,41736.97,44106.95
1954,600313,农发种业,1.05,4268.68,4474.42
1955,600889,南京化纤,3.7,2453.97,9083.16
1956,601128,常熟银行,1.06,98117.53,104050.5
1957,002783,凯龙股份,0.89,12161.22,10877.98
1958,002287,奇正藏药,1.36,21337.27,28986.16
1959,600919,江苏银行,1.3,818550.2,1061057.9
1960,603858,步长制药,1.51,116857.48,176936.46
1961,300139,晓程科技,0.43,6540.8,2798.51
1962,002177,御银股份,0.19,12438.25,2324.62
1963,002351,漫步者,1.02,8513.44,8691.23
1964,002117,东港股份,1.69,13004.22,21914.37
1965,600794,保税科技,0.14,17304.77,2466.3
1966,000531,穗恒运Ａ,1.65,34791.17,57346.18
1967,600085,同仁堂,1.42,65601.37,93316.54
1968,000930,中粮生化,2.51,5071.75,12707.87
1969,300552,万集科技,1.17,5920.4,6934.76
1970,002384,东山精密,5.39,2676.54,14421.07
1971,002661,克明面业,1.57,8713.23,13706.28
1972,600800,天津磁卡,-0.68,-2862.56,1936.35
1973,000973,佛塑科技,1.59,7898.32,12565.51
1974,002843,泰嘉股份,0.76,5380.5,4115.24
1975,002649,博彦科技,0.92,12790.74,11717.98
1976,002234,民和股份,-0.63,-24541.77,15378.98
1977,603588,高能环境,1.12,13967.8,15648.14
1978,300144,宋城演艺,2.93,30842.39,90230.52
1979,300314,戴维医疗,0.97,6407.17,6216.59
1980,600027,华电国际,0.81,413860.8,334444.3
1981,603668,天马科技,1.7,4731.65,8029.35
1982,000558,莱茵体育,0.37,6750.76,2519.22
1983,300081,恒信东方,-0.29,-5444.96,1582.32
1984,600547,山东黄金,1.15,112699.61,129277.61
1985,002748,世龙实业,1.09,9640.22,10467.83
1986,600763,通策医疗,1.36,10041.8,13616.47
1987,000999,华润三九,1.01,118110.48,119784.06
1988,300352,北信源,1.19,6779.12,8034.72
1989,002718,友邦吊顶,1.47,8605.12,12648.14
1990,002169,智光电气,5.53,2015.39,11137.49
1991,600966,博汇纸业,-1.1,-18268.26,20131.96
1992,002657,中科金财,3.18,5602.16,17793.39
1993,600926,杭州银行,1.06,378836.0,402092.7
1994,002183,怡 亚 通,2.59,20028.52,51875.25
1995,002244,滨江集团,0.99,141012.45,139880.7
1996,600517,置信电气,1.67,28342.05,47278.08
1997,603336,宏辉果蔬,1.49,4058.47,6061.84
1998,300169,天晟新材,-0.26,-6970.55,1819.18
1999,603618,杭电股份,1.41,9661.6,13597.29
2000,300277,海联讯,5.41,482.78,2612.1
2001,002232,启明信息,6.01,761.21,4571.71
2002,300528,幸福蓝海,0.98,11442.56,11249.91
2003,600759,洲际油气,0.95,4545.84,4310.75
2004,002429,兆驰股份,0.59,63588.55,37439.09
2005,300482,万孚生物,2.46,5900.35,14498.67
2006,601882,海天精工,1.76,3588.21,6327.74
2007,300598,诚迈科技,1.68,3004.84,5056.2
2008,000703,恒逸石化,1.94,42693.32,83033.74
2009,601179,XD中国西,3.51,32173.38,112789.08
2010,002631,德尔未来,2.08,9193.52,19104.33
2011,600546,山煤国际,1.26,24400.81,30768.03
2012,300550,和仁科技,1.19,4393.93,5207.1
2013,002495,佳隆股份,0.92,3508.23,3227.92
2014,600814,杭州解百,3.11,6296.39,19572.62
2015,002840,华统股份,1.63,5672.76,9218.54
2016,603298,杭叉集团,1.32,30403.35,40261.41
2017,600060,海信电器,1.11,158287.91,175886.9
2018,000585,东北电气,-10.06,988.68,-9949.38
2019,300247,乐金健康,5.28,1621.3,8563.45
2020,603878,XD武进不,0.67,18405.66,12248.33
2021,603266,天龙股份,1.18,6880.44,8105.76
2022,002715,登云股份,0.24,3385.2,827.82
2023,000045,深纺织Ａ,-1.85,4722.26,-8727.06
2024,300105,龙源技术,-0.86,19198.64,-16448.47
2025,002463,沪电股份,0.73,17999.2,13050.51
2026,300353,东土科技,3.6,3419.7,12314.39
2027,300295,三六五网,0.95,11438.4,10835.48
2028,002186,全 聚 德,1.27,11006.38,13958.98
2029,300036,超图软件,2.33,5476.56,12745.02
2030,300471,厚普股份,1.12,14965.94,16732.74
2031,000996,中国中期,1.11,1839.68,2049.3
2032,300378,鼎捷软件,0.43,9592.23,4108.22
2033,002079,苏州固锝,2.68,4228.15,11340.97
2034,002161,远 望 谷,1.03,3904.78,4027.13
2035,600716,凤凰股份,0.23,22760.9,5243.34
2036,002645,华宏科技,1.75,3601.87,6302.61
2037,300021,大禹节水,3.54,1710.42,6048.72
2038,002768,国恩股份,2.52,5188.61,13091.43
2039,002810,山东赫达,0.77,6219.29,4818.44
2040,300608,思特奇,1.41,3921.67,5545.79
2041,600594,益佰制药,0.9,42915.36,38486.26
2042,300359,全通教育,2.45,4199.21,10294.37
2043,300390,天华超净,0.44,3684.05,1606.79
2044,300639,凯普生物,2.61,2916.99,7609.46
2045,300150,世纪瑞尔,1.41,6452.9,9078.4
2046,300355,蒙草生态,3.26,10409.65,33931.3
2047,000903,云内动力,1.52,14735.61,22389.34
2048,000709,河钢股份,13.39,11617.59,155547.92
2049,000158,常山股份,19.92,1756.59,34991.45
2050,002778,高科石化,1.09,3114.89,3402.22
2051,002191,劲嘉股份,1.2,47676.52,57072.14
2052,300523,辰安科技,1.8,4409.93,7935.57
2053,600851,海欣股份,1.38,6539.29,8996.53
2054,002431,棕榈股份,0.3,39875.79,12082.61
2055,600839,四川长虹,1.08,51248.16,55478.47
2056,601668,XD中国建,1.46,2039851.2,2987010.4
2057,600401,*ST海润,5.82,-20259.7,-117934.35
2058,300436,广生堂,1.16,5726.22,6641.3
2059,002195,二三四五,21.54,2947.2,63496.56
2060,002617,露笑科技,1.7,3810.99,6476.35
2061,603887,城地股份,1.22,4520.92,5534.62
2062,300048,合康新能,4.02,4446.68,17895.08
2063,300125,易世达,-2.85,2180.86,-6225.83
2064,603818,曲美家居,1.63,11361.79,18500.58
2065,600020,中原高速,1.9,39459.5,74813.99
2066,600220,江苏阳光,1.43,10690.59,15288.03
2067,300293,蓝英装备,0.15,10137.49,1543.18
2068,600305,恒顺醋业,4.36,3911.55,17041.12
2069,300421,力星股份,1.17,4977.48,5813.78
2070,600756,浪潮软件,27.47,420.43,11547.89
2071,000931,中 关 村,-0.14,-19693.01,2735.81
2072,002164,宁波东力,-2.8,-413.16,1156.72
2073,601595,上海电影,1.68,14026.17,23627.75
2074,300257,开山股份,0.28,35063.43,9945.57
2075,601007,金陵饭店,0.58,7219.33,4162.82
2076,600525,长园集团,2.11,30389.95,64005.76
2077,300096,易联众,0.26,4040.5,1059.82
2078,002773,康弘药业,1.57,31571.29,49675.19
2079,300556,丝路视觉,0.88,3071.84,2707.07
2080,600062,华润双鹤,0.82,87069.02,71421.09
2081,603886,元祖股份,1.01,12366.52,12495.0
2082,000078,海王生物,3.57,11704.8,41839.57
2083,002242,九阳股份,1.49,46970.65,69772.68
2084,002633,申科股份,0.9,-2854.09,-2570.58
2085,002448,中原内配,1.32,16240.46,21454.75
2086,300376,易事特,2.98,15843.79,47164.5
2087,300292,吴通控股,8.79,1911.35,16796.32
2088,000016,深康佳Ａ,2.12,4516.3,9567.3
2089,300405,科隆股份,0.3,5269.58,1573.25
2090,603021,山东华鹏,1.24,4139.52,5136.1
2091,600321,国栋建设,0.06,7484.98,415.61
2092,600841,上柴股份,0.48,20533.39,9785.78
2093,002322,理工环科,1.14,13311.55,15192.77
2094,002852,道道全,3.98,5165.89,20573.36
2095,000963,华东医药,2.52,57497.59,144659.17
2096,000708,大冶特钢,1.45,20166.15,29268.07
2097,000553,沙隆达Ａ,-0.23,32081.2,-7449.0
2098,002507,涪陵榨菜,1.83,14064.71,25722.89
2099,000729,燕京啤酒,0.46,68064.11,31208.45
2100,600446,金证股份,2.15,10920.8,23507.89
2101,002751,易尚展示,0.27,5546.09,1511.65
2102,601633,长城汽车,1.28,822364.84,1055115.89
2103,603737,三棵树,1.34,10003.54,13365.82
2104,002832,比音勒芬,1.38,9587.56,13259.64
2105,600213,亚星客车,11.88,524.38,6230.78
2106,002855,捷荣技术,0.63,11536.91,7218.58
2107,300110,华仁药业,0.2,12151.94,2394.62
2108,600704,物产中大,4.25,50647.18,215432.36
2109,603768,常青股份,1.21,12248.62,14836.57
2110,600135,乐凯胶片,1.7,2413.6,4114.3
2111,002736,国信证券,2.16,210800.96,455615.23
2112,002816,和科达,0.77,3945.63,3022.01
2113,603117,万林股份,0.67,11996.35,8022.59
2114,300224,正海磁材,2.46,7752.88,19089.4
2115,300434,金石东方,0.52,4890.07,2552.65
2116,002849,威星智能,2.21,2366.45,5222.86
2117,600638,新黄浦,0.45,22831.66,10222.99
2118,000049,德赛电池,1.24,20602.6,25530.13
2119,600069,银鸽投资,1.43,-27864.77,-39937.64
2120,300184,力源信息,2.77,1710.75,4734.9
2121,002262,恩华药业,1.76,17625.36,30974.3
2122,300362,天翔环境,3.94,3215.58,12659.41
2123,002833,弘亚数控,2.28,6812.46,15512.77
2124,300222,科大智能,28.96,955.55,27673.49
2125,000890,法 尔 胜,22.08,640.04,14134.74
2126,603585,苏利股份,3.12,5942.72,18525.69
2127,002393,力生制药,0.39,29805.9,11560.63
2128,600359,新农开发,-9.98,1516.93,-15144.22
2129,300342,天银机电,1.64,10070.2,16527.62
2130,603906,龙蟠科技,1.4,6388.45,8960.53
2131,600681,百川能源,-97.2,-567.08,55117.41
2132,300572,安车检测,1.37,3573.9,4903.38
2133,603300,华铁科技,0.72,7570.44,5426.13
2134,600512,腾达建设,0.56,15097.14,8447.41
2135,300285,国瓷材料,1.66,7859.03,13039.66
2136,600978,宜华生活,1.73,41053.54,70944.0
2137,601117,中国化学,0.53,335839.34,177038.43
2138,000863,三湘印象,1.47,48012.77,70532.53
2139,300001,特锐德,2.12,11837.07,25152.76
2140,002726,龙大肉食,2.0,11624.66,23275.44
2141,002601,龙蟒佰利,18.75,2357.58,44210.51
2142,603701,德宏股份,1.55,4372.88,6773.82
2143,600385,山东金泰,0.09,2682.8,233.3
2144,002746,仙坛股份,5.16,4761.61,24551.6
2145,603885,吉祥航空,3.69,33863.8,124907.42
2146,300215,电科院,0.41,17110.3,7067.07
2147,000608,阳光股份,-1.67,28007.6,-46823.8
2148,600477,杭萧钢构,10.07,4457.31,44875.84
2149,600319,亚星化学,3.05,879.3,2678.17
2150,300484,蓝海华腾,2.62,5932.08,15527.47
2151,002515,金字火腿,0.88,2259.18,1989.63
2152,300003,乐普医疗,1.88,36164.55,67925.57
2153,002045,国光电器,0.74,8153.94,6042.35
2154,600651,飞乐音响,6.11,5743.9,35109.21
2155,601669,中国电建,1.49,455599.68,677181.25
2156,300496,中科创达,1.24,9668.09,12028.22
2157,300559,佳发安泰,0.77,8017.13,6177.66
2158,603005,晶方科技,0.34,15373.22,5275.33
2159,002315,焦点科技,0.8,13899.04,11104.59
2160,300441,鲍斯股份,1.47,4799.0,7061.09
2161,300339,润和软件,3.93,7716.8,30357.91
2162,300183,东软载波,1.51,23616.73,35647.28
2163,603843,正平股份,1.11,8204.45,9074.36
2164,002859,洁美科技,3.3,4182.05,13811.67
2165,603268,松发股份,0.91,4291.87,3910.89
2166,603337,杰克股份,1.29,17096.51,22041.57
2167,300317,珈伟股份,15.55,2019.91,31404.68
2168,002774,快意电梯,1.22,8070.24,9827.9
2169,600698,湖南天雁,0.17,5902.21,999.63
2170,300045,华力创通,3.56,1434.73,5102.64
2171,300424,航新科技,0.81,7354.26,5986.22
2172,300383,光环新网,4.98,6726.46,33515.98
2173,600675,中华企业,1.63,40166.35,65545.82
2174,600722,金牛化工,-0.16,-15965.02,2591.7
2175,300561,汇金科技,1.8,4392.6,7886.15
2176,002696,百洋股份,1.04,5687.68,5925.59
2177,600689,上海三毛,-1.96,-4718.27,9248.98
2178,300507,苏奥传感,1.89,5098.78,9633.04
