,code,name,times_3,times_4,net30,net40,net31,net41
1053,600537,亿晶光电,98.13,61.48,237.91,584.22,23346.26,35920.57
1054,600881,亚泰集团,-0.25,0.46,74587.81,32960.1,-18959.11,15193.23
1055,000601,韶能股份,7.03,-5.25,4000.7,-8385.73,28117.47,44057.31
1056,600308,华泰股份,0.06,0.5,109485.18,36463.62,6457.49,18203.49
1057,300350,华鹏飞,5.47,12.28,1559.93,1074.35,8532.64,13190.22
1058,600036,招商银行,3.16,2.95,1823500.0,2107700.0,5769600.0,6208100.0
1059,000720,新能泰山,4.69,0.21,1722.45,-31198.3,8072.41,-6670.57
1060,600580,卧龙电气,1.83,1.96,19740.2,12925.65,36026.34,25340.81
1061,600303,曙光股份,0.64,0.9,16052.82,6737.63,10341.5,6068.97
1062,002466,天齐锂业,6.8,34.42,3646.99,4392.96,24786.31,151205.09
1063,600311,荣华实业,-0.04,-8.88,-11604.5,731.4,430.09,-6495.56
1064,300270,中威电子,2.35,3.52,1811.17,1238.61,4257.07,4355.57
1065,002570,贝因美,0.28,-7.14,37578.13,10934.54,10364.04,-78066.54
1066,002099,海翔药业,17.05,8.79,3030.18,2559.73,51658.72,22501.83
1067,000667,美好置业,1.53,2.11,28016.49,31526.67,42818.11,66485.62
1068,601113,华鼎股份,1.26,13.15,7971.16,553.0,10023.65,7273.31
1069,002227,奥 特 迅,0.39,0.19,2422.23,4758.3,956.18,911.55
1070,600660,福耀玻璃,2.33,12.78,111802.92,24605.25,260537.96,314422.73
1071,000776,广发证券,-1710.46,635.95,-771.78,1262.7,1320101.41,803010.66
1072,002249,大洋电机,1.74,3.61,19616.39,14128.42,34117.39,50935.01
1073,002318,久立特材,1.29,2.07,9542.57,8123.7,12279.91,16776.67
1074,601163,三角轮胎,1.96,17.61,41146.1,4686.34,80558.37,82508.29
1075,000732,泰禾集团,11.18,6.03,11852.84,28306.34,132515.56,170732.24
1076,600864,哈投股份,0.51,1.19,21318.85,28873.19,10826.66,34255.56
1077,002138,顺络电子,4.29,8.51,6145.45,4221.86,26337.79,35913.15
1078,600335,国机汽车,-6.7,128.79,-7169.57,476.62,48063.7,61385.94
1079,002266,浙富控股,0.56,0.54,12726.69,12010.94,7094.86,6432.45
1080,002688,金河生物,3.87,10.34,2702.78,1586.96,10465.27,16412.92
1081,000603,盛达矿业,-71.01,-59.35,-365.09,-340.53,25926.67,20209.71
1082,002349,精华制药,2.38,6.31,3279.99,2616.32,7808.11,16502.97
1083,002059,云南旅游,7.33,2.47,1138.35,2700.06,8345.47,6679.74
1084,300070,碧水源,12.7,24.67,10719.22,7482.31,136169.8,184576.0
1085,002205,国统股份,-1.02,0.25,5166.99,5228.3,-5292.41,1332.86
1086,002029,七 匹 狼,1.34,1.75,20390.4,15299.73,27303.08,26719.16
1087,300290,荣科科技,3.41,4.44,1486.66,730.17,5063.55,3239.75
1088,300262,巴安水务,3.86,12.74,1994.99,1106.39,7710.26,14090.61
1089,002189,利达光电,9.26,0.6,170.54,2881.97,1578.46,1732.2
1090,600552,DR凯盛科,5.54,33.61,2009.34,224.83,11123.4,7555.72
1091,002061,江山化工,-2.63,-1.23,6964.31,-5384.94,-18334.43,6627.97
1092,002441,众业达,1.44,1.32,12589.57,10870.42,18137.67,14338.36
1093,002699,美盛文化,5.66,20.34,2232.39,933.87,12640.83,18995.86
1094,600362,江西铜业,0.27,0.34,234925.4,228510.06,63721.81,78753.81
1095,300263,隆华节能,6.06,0.75,2947.1,2038.65,17865.07,1524.95
1096,000886,海南高速,-4.26,2.38,5327.94,2666.49,-22678.35,6341.41
1097,300067,安诺其,1.34,2.16,4630.74,3790.27,6195.67,8185.8
1098,002031,巨轮智能,1.56,0.49,8306.95,6458.81,12933.61,3154.66
1099,600886,国投电力,10.21,31.55,53137.08,12412.77,542752.22,391644.76
1100,600222,太龙药业,0.18,0.17,3014.72,2316.79,555.7,401.56
1101,600056,中国医药,3.25,5.82,18926.9,16296.44,61445.36,94813.73
1102,600139,西部资源,-2.9,0.14,9301.49,8297.77,-26961.04,1157.24
1103,000509,华塑控股,-0.37,0.5,-4351.82,-14364.62,1631.22,-7136.68
1104,002194,武汉凡谷,0.22,-0.5,34095.35,32909.2,7503.41,-16526.29
1105,601939,建设银行,2.14,2.5,10675600.0,9259900.0,22814500.0,23146000.0
1106,600645,中源协和,98.05,0.97,212.49,3909.78,20835.31,3785.99
1107,002538,司尔特,3.8,3.1,6487.56,7866.83,24668.89,24395.68
1108,603518,维格娜丝,5.65,4.56,1982.72,2198.94,11211.31,10032.79
1109,002546,新联电子,3.17,1.97,4932.16,4588.68,15644.34,9017.22
1110,000031,中粮地产,1.93,5.07,37351.67,14201.65,72181.22,72015.39
1111,600753,东方银星,11.3,-0.07,341.73,-3794.22,3861.34,262.29
1112,002587,奥拓电子,0.66,3.41,3263.74,2531.47,2141.61,8628.24
1113,000036,华联控股,0.25,-3.4,28149.97,-39670.67,6930.59,134854.24
1114,601258,庞大集团,0.23,0.63,101143.53,60189.46,23575.82,38169.46
1115,002220,天宝股份,2.05,2.68,7578.35,6761.34,15554.96,18153.38
1116,300177,中海达,0.05,0.77,3208.73,2446.86,155.26,1888.29
1117,300358,楚天科技,6.78,9.26,2262.63,1545.59,15338.9,14312.5
1118,002470,金正大,5.22,4.31,21293.79,23582.36,111204.74,101694.68
1119,002084,海鸥卫浴,2.62,1.77,1762.3,4798.04,4613.65,8497.55
1120,002327,富安娜,4.66,6.68,8610.53,6574.9,40122.54,43902.07
1121,600439,瑞贝卡,1.14,0.78,12412.17,22051.96,14138.82,17160.66
1122,600502,安徽水利,5.87,12.34,4358.34,2476.43,25588.41,30564.2
1123,600389,江山股份,-0.14,0.17,-7819.17,30159.8,1057.08,5238.04
1124,600461,洪城水业,9.04,11.23,2097.53,2069.85,18954.24,23237.47
1125,000538,云南白药,4.59,6.27,60371.96,46542.02,277084.14,291987.68
1126,002541,鸿路钢构,2.17,3.12,8126.21,4670.07,17673.52,14576.18
1127,000505,珠江控股,-1.35,-0.96,7947.39,-7660.38,-10757.37,7330.06
1128,601002,晋亿实业,8.74,0.76,-155.11,9391.12,-1356.33,7119.05
1129,000789,万年青,3.76,4.68,6608.65,4898.78,24860.87,22925.0
1130,600801,华新水泥,0.21,0.98,50050.76,45997.56,10275.6,45194.04
1131,600658,电子城,1.64,-6.56,31717.41,-6398.5,51951.67,41995.41
1132,000759,中百集团,0.03,0.04,21329.76,17189.29,561.05,646.6
1133,601718,际华集团,2.54,2.62,45320.69,46601.53,115264.84,122275.64
1134,002557,洽洽食品,3.59,3.4,10134.85,10409.61,36394.18,35370.96
1135,600422,昆药集团,7.22,12.68,5832.31,3211.8,42085.08,40725.61
1136,300200,高盟新材,1.8,2.68,2966.97,2124.76,5353.47,5685.35
1137,300077,国民技术,0.74,4.2,11694.38,2412.06,8600.63,10120.73
1138,600330,天通股份,-0.25,9.09,-29075.03,1213.6,7318.24,11033.17
1139,600035,楚天高速,1.44,1.29,29910.44,30172.27,42965.18,39045.66
1140,001896,豫能控股,-3.14,-1.13,-17819.42,-40542.67,55990.83,45979.41
1141,000975,银泰资源,16.5,-6.76,1502.58,-3250.03,24791.34,21964.36
1142,300244,迪安诊断,10.18,39.87,1716.88,658.97,17479.47,26276.09
1143,600635,大众公用,2.09,3.17,22063.55,17302.34,46113.46,54764.43
1144,000811,烟台冰轮,3.7,8.29,8315.08,3628.92,30756.43,30088.55
1145,002047,宝鹰股份,4.88,7.79,6866.68,4360.41,33541.55,33950.82
1146,601000,唐山港,4.74,8.34,25295.17,15830.27,119979.03,132025.4
1147,600691,阳煤化工,-0.41,38.5,-10614.78,-2360.0,4332.82,-90851.56
1148,000050,深天马Ａ,-2.7,60.81,-20563.76,936.01,55467.55,56917.74
1149,002440,闰土股份,2.39,2.37,30666.69,27809.12,73378.2,66010.42
1150,600779,水井坊,0.27,0.72,32055.57,31367.71,8797.36,22479.19
1151,002660,茂硕电源,0.67,-0.1,2388.59,1836.7,1605.31,-178.81
1152,600486,扬农化工,2.89,2.4,15759.8,18304.87,45508.57,43926.06
1153,601099,太平洋,2.8,-1.03,40534.94,-64525.21,113305.52,66772.1
1154,000926,福星股份,1.39,1.76,33637.77,33036.91,46887.03,58105.62
1155,600697,欧亚集团,2.91,3.08,11127.67,10638.5,32436.36,32728.56
1156,300264,佳创视讯,0.31,0.67,2338.55,2036.07,716.69,1364.46
1157,000665,湖北广电,81.83,47.5,454.8,638.43,37216.34,30326.83
1158,000609,绵石投资,1.54,0.96,1485.31,13867.8,2280.2,13311.34
1159,300158,振东制药,0.95,3.42,6802.46,5938.59,6464.62,20306.39
1160,002632,道明光学,1.3,1.84,3464.15,2648.84,4499.52,4871.04
1161,600784,鲁银投资,-1.57,1.37,4130.23,3051.67,-6484.98,4171.67
1162,603729,龙韵股份,1.24,2.03,3281.75,1716.87,4066.05,3487.13
1163,002278,神开股份,0.14,-1.19,7766.64,9162.18,1111.91,-10917.09
1164,002051,中工国际,5.0,8.91,21012.44,14362.37,105087.39,127960.73
1165,603456,九洲药业,2.98,2.69,6721.12,4142.38,20007.93,11148.05
1166,002630,华西能源,2.09,2.17,9475.4,9431.1,19841.58,20507.13
1167,600161,天坛生物,0.05,1.96,21165.98,13338.17,997.72,26177.74
1168,002003,伟星股份,1.44,1.89,17247.62,15642.85,24758.18,29547.54
1169,300120,经纬电材,0.21,0.84,3161.38,1863.98,669.24,1567.92
1170,002555,三七互娱,13.09,48.85,3866.21,2190.5,50601.65,107016.23
1171,600114,东睦股份,-19.08,14.83,-840.64,1185.89,16038.61,17586.31
1172,000830,鲁西化工,2.06,1.1,14022.3,22950.1,28931.38,25259.8
1173,600269,赣粤高速,0.58,0.95,122874.22,109617.92,71210.5,103748.4
1174,600528,中铁工业,0.25,0.36,68400.17,46089.02,16788.25,16786.48
1175,300305,裕兴股份,2.17,3.16,3788.52,2288.58,8204.37,7224.31
1176,000623,吉林敖东,1.9,1.93,136648.9,86160.78,259358.93,166649.14
1177,600723,首商股份,11.4,-9.68,3020.61,-3055.04,34430.79,29581.75
1178,002639,雪人股份,0.24,0.54,7042.23,6147.57,1657.56,3305.4
1179,600054,黄山旅游,1.85,1.87,15983.78,18853.91,29579.08,35210.6
1180,002309,中利集团,2.27,0.5,18262.61,14956.93,41525.5,7425.16
1181,002022,科华生物,1.03,1.4,20434.25,16607.57,21062.49,23240.05
1182,600587,新华医疗,6.8,1.16,4128.68,2986.83,28083.39,3463.63
1183,600573,惠泉啤酒,0.3,0.02,7684.81,6834.17,2301.55,167.95
1184,002554,惠博普,3.04,3.08,5316.33,4253.11,16149.69,13102.67
1185,600251,冠农股份,4.78,0.92,2746.33,2875.3,13114.08,2645.79
1186,002574,明牌珠宝,0.41,0.51,14889.7,8632.19,6129.86,4371.38
1187,000788,北大医药,0.38,0.87,6533.42,1438.63,2502.86,1255.91
1188,600018,上港集团,1.75,1.5,376004.61,461933.54,656245.35,693907.72
1189,002166,莱茵生物,11.04,17.15,682.1,406.28,7529.92,6966.34
1190,000600,建投能源,28.73,30.62,7115.13,4745.15,204441.93,145313.66
1191,600312,平高电气,5.82,5.88,14204.79,20734.14,82675.63,121989.71
1192,002170,芭田股份,13.22,1.38,1201.69,6502.56,15881.12,8953.69
1193,002474,榕基软件,0.33,0.64,4802.5,3910.38,1583.06,2484.53
1194,002571,*ST德力,-1.59,-2.14,3945.47,2859.31,-6268.99,-6130.99
1195,600750,江中药业,1.83,2.91,20109.51,13061.85,36701.21,37976.38
1196,002159,三特索道,1.94,-4.77,2221.92,1130.89,4300.71,-5394.03
1197,600436,片仔癀,3.6,3.81,12966.32,14086.98,46667.67,53613.19
1198,002488,金固股份,1.2,-5.73,3903.08,2411.33,4695.12,-13816.43
1199,600803,新奥股份,-20.67,61.31,-3898.61,846.04,80565.01,51869.36
1200,600130,波导股份,3.88,-0.18,1571.65,-16729.46,6098.24,3080.75
1201,002706,良信电器,11.09,4.52,1128.45,3588.27,12513.55,16219.62
1202,600055,万东医疗,0.59,2.52,6859.95,2836.63,4029.81,7154.38
1203,002078,太阳纸业,1.39,4.61,47882.43,22907.75,66665.54,105676.18
1204,600332,白云山,6.16,8.26,21098.89,18249.62,130035.13,150803.27
1205,002092,中泰化学,0.07,15.11,10313.03,12199.2,767.64,184347.44
1206,000544,中原环保,1.74,4.58,5872.19,6490.54,10226.66,29750.02
1207,600826,兰生股份,47.95,102.48,1065.56,820.11,51092.7,84043.53
1208,300249,依米康,0.66,3.09,2224.69,1438.98,1465.52,4442.85
1209,002673,西部证券,2.49,2.81,79158.09,39992.19,197266.3,112462.11
1210,300132,青松股份,0.39,1.75,2762.59,1867.82,1090.04,3273.46
1211,002444,巨星科技,2.23,3.74,21525.42,16602.26,47987.03,62163.84
1212,000550,江铃汽车,2.1,1.68,105613.22,78431.51,222206.11,131801.61
1213,600370,三房巷,0.54,6.48,3456.29,717.89,1855.81,4653.65
1214,601566,九牧王,1.57,2.19,25776.57,19323.59,40425.08,42294.91
1215,002531,天顺风能,3.11,5.28,9736.9,7696.44,30321.66,40647.72
1216,600586,金晶科技,0.24,0.33,11731.93,11413.98,2793.18,3782.56
1217,000418,小天鹅Ａ,4.14,29.35,22218.46,4003.83,91918.2,117505.49
1218,002243,通产丽星,0.11,0.55,6782.5,4735.38,763.54,2627.85
1219,600368,五洲交通,-0.67,2.51,14268.1,8849.62,-9564.83,22215.78
1220,000717,韶钢松山,-28.0,-0.06,9269.6,-161149.66,-259550.05,10142.73
1221,601929,吉视传媒,3.04,12.8,13542.76,2860.41,41134.51,36601.47
1222,002419,天虹股份,3.39,1.67,35595.42,31360.53,120841.26,52411.06
1223,600790,轻纺城,4.28,4.92,6900.01,7215.51,29549.89,35474.57
1224,002085,万丰奥威,11.83,44.47,6739.31,2154.3,79757.57,95796.14
1225,600592,龙溪股份,0.72,0.56,7232.43,11006.05,5235.63,6174.45
1226,002769,普路通,5.84,10.87,2928.24,1756.11,17093.96,19090.84
1227,000767,漳泽电力,29.29,-0.09,1406.1,-96009.49,41188.25,8562.4
1228,600771,广誉远,-0.01,0.37,-14764.17,33124.9,203.03,12281.01
1229,600126,杭钢股份,-7.43,19.76,14655.94,3671.77,-108890.89,72545.95
1230,601877,正泰电器,3.34,5.62,52234.37,38846.15,174330.48,218476.35
1231,000792,盐湖股份,0.45,0.25,122974.66,136433.01,55896.62,34126.47
1232,603328,依顿电子,1.42,3.32,32843.05,17723.76,46734.14,58842.78
1233,000880,潍柴重机,0.17,0.28,17886.59,6919.87,2992.76,1967.96
1234,600171,上海贝岭,-0.28,5.65,-18525.37,669.73,5114.33,3785.39
1235,002453,天马精化,0.55,-9.16,4624.37,3350.69,2535.41,-30704.57
1236,000928,中钢国际,213.55,41.54,220.18,1233.4,47018.42,51241.29
1237,300097,智云股份,1.88,4.53,2854.13,2053.4,5369.02,9302.29
1238,000948,南天信息,0.24,0.2,7590.26,10196.71,1856.2,2068.94
1239,601985,中国核电,2.09,2.98,181295.26,150810.88,378115.17,448867.38
1240,600986,科达股份,2.02,39.2,5800.15,1060.65,11714.85,41576.12
1241,300174,元力股份,1.68,2.49,1837.09,1705.78,3087.82,4254.78
1242,002144,宏达高科,11.1,14.52,1123.95,694.31,12479.39,10081.22
1243,300272,开能环保,2.89,7.39,2626.88,1221.89,7601.26,9024.96
1244,002489,浙江永强,2.9,0.41,17808.56,14828.06,51723.36,6094.84
1245,300190,维尔利,4.55,7.59,2649.37,1222.65,12055.97,9275.34
1246,000731,四川美丰,0.4,-1.24,13759.74,20147.33,5544.3,-25037.38
1247,300037,新宙邦,2.12,8.09,6013.31,3161.88,12767.19,25591.97
1248,601186,中国铁建,1.92,3.84,659907.2,364384.3,1264547.8,1399961.0
1249,601008,连云港,0.73,0.08,7339.17,10177.79,5335.57,851.01
1250,001696,宗申动力,1.01,1.09,37839.94,26720.37,38122.75,29111.76
1251,600593,大连圣亚,11.88,9.23,361.71,363.63,4298.72,3354.86
1252,600543,莫高股份,0.53,0.41,3623.06,4974.66,1923.45,2032.86
1253,600425,*ST青松,-3.29,-4.79,20688.26,12011.06,-68079.86,-57554.52
1254,600255,鑫科材料,1.5,18.96,2205.14,1011.56,3297.86,19176.91
1255,002236,大华股份,11.71,17.53,11718.7,10412.69,137230.12,182519.94
1256,600785,新华百货,0.71,0.58,19172.49,10804.54,13672.78,6295.83
1257,600420,现代制药,2.48,8.85,8905.23,5391.41,22105.27,47693.37
1258,600533,栖霞建设,0.83,1.04,22317.36,18785.62,18572.81,19538.74
1259,002212,南洋股份,0.44,0.56,12797.43,12582.71,5638.05,7027.58
1260,002363,隆基机械,0.91,1.13,6072.04,5315.61,5552.85,6015.6
1261,600106,重庆路桥,2.46,3.46,9130.87,8530.17,22474.99,29526.3
1262,300276,三丰智能,1.44,1.81,1601.57,822.8,2304.06,1486.46
1263,000528,柳 工,0.02,0.14,86569.43,34004.37,2131.28,4926.01
1264,002071,长城影视,124.55,-30.22,186.22,-848.16,23193.37,25632.85
1265,600297,广汇汽车,141.94,70.8,1400.83,3959.1,198834.12,280290.24
1266,600063,皖维高新,2.13,1.72,5138.02,6394.81,10923.12,11020.83
1267,600538,国发股份,-0.03,0.18,-14296.48,-17319.73,405.31,-3186.19
1268,002609,捷顺科技,4.01,5.73,3602.63,3180.89,14429.51,18212.3
1269,000902,新洋丰,-15.38,-11.79,-4861.06,-4777.57,74762.87,56308.67
1270,002408,齐翔腾达,1.06,3.5,17351.64,14363.31,18418.71,50251.02
1271,000037,深南电A,-8.56,121.4,7411.54,1076.39,-63462.37,130669.48
1272,601100,恒立液压,0.55,0.75,11547.39,9410.75,6351.39,7035.18
1273,002310,东方园林,7.19,21.89,8373.17,5919.83,60196.71,129560.85
1274,000707,双环科技,2.78,-3.6,425.8,17430.32,1181.84,-62807.15
1275,002455,百川股份,1.14,2.39,5276.97,3337.8,6012.65,7979.44
1276,300018,中元股份,1.3,2.29,5799.52,4656.37,7515.31,10678.02
1277,002230,科大讯飞,5.3,6.93,8026.99,6987.27,42529.45,48443.04
1278,603569,长久物流,3.85,4.75,7940.67,7622.64,30606.34,36242.44
1279,300226,上海钢联,-12.73,1.5,1966.24,1475.47,-25038.53,2210.49
1280,002259,升达林业,0.93,3.13,1465.95,2277.26,1370.05,7138.27
1281,002443,金洲管道,0.94,0.73,10197.25,8559.28,9536.42,6282.04
1282,002281,光迅科技,2.33,3.75,10419.44,7601.44,24326.16,28502.13
1283,000737,南风化工,0.32,2.8,-69548.61,747.88,-22062.32,2094.23
1284,600606,绿地控股,33.88,47.78,20324.91,15084.03,688642.67,720729.92
1285,600787,中储股份,3.65,4.97,18256.36,15455.03,66625.67,76744.5
1286,000685,中山公用,1.82,1.76,81709.79,54667.83,148442.97,96267.75
1287,002270,华明装备,3.28,4.2,6206.9,5640.56,20330.33,23704.88
1288,002449,国星光电,1.39,1.8,11488.42,10657.14,16024.25,19232.02
1289,002377,国创高新,0.89,0.18,3509.81,2943.36,3114.7,521.64
1290,002406,远东传动,0.71,1.25,13063.27,9361.81,9248.19,11694.1
1291,300111,向日葵,0.85,0.41,10334.24,7492.8,8763.42,3064.38
1292,600766,园城黄金,4.39,-0.03,334.86,-9819.23,1471.31,314.59
1293,000791,甘肃电投,2.83,-4.57,1144.91,2337.04,3244.33,-10674.05
1294,000802,北京文化,5.84,-17.06,363.41,-3061.55,2122.46,52239.92
1295,600298,安琪酵母,1.33,5.12,21019.2,10449.53,28009.46,53509.2
1296,600735,新华锦,1.56,11.9,2510.22,467.54,3915.27,5565.29
1297,000929,兰州黄河,2.26,-0.83,3041.87,3009.86,6882.16,-2509.36
1298,002530,金财互联,0.87,2.24,3873.43,2082.23,3384.1,4655.68
1299,600988,赤峰黄金,-15.94,-28.83,-1450.55,-1114.36,23124.53,32125.82
1300,600506,香梨股份,0.07,0.07,3172.68,-11588.39,237.57,-862.59
1301,300235,方直科技,0.93,1.33,2394.49,1385.46,2222.81,1841.26
1302,300498,温氏股份,7.14,12.14,86893.23,97101.05,620536.66,1178987.93
1303,600200,江苏吴中,3.37,10.49,1456.68,685.0,4911.3,7186.75
1304,002371,北方华创,0.78,2.37,4960.66,3916.84,3864.79,9290.16
1305,600131,岷江水电,-2.19,-0.54,-5781.78,-30333.03,12665.13,16409.42
1306,002534,杭锅股份,-0.67,1.95,23063.53,9846.78,-15493.74,19153.01
1307,600551,时代出版,1.75,1.88,22518.99,21471.42,39301.83,40259.03
1308,600247,ST成城,2.88,-13.15,1021.56,1631.22,2941.37,-21447.7
1309,300085,银之杰,2.49,3.62,2927.45,2234.01,7296.07,8079.68
1310,002537,海立美达,1.17,5.26,6244.25,4430.62,7317.77,23292.26
1311,002137,麦达数字,2.97,4.44,611.04,3377.15,1817.25,14998.77
1312,600064,南京高科,3.32,4.83,25557.55,19192.79,84820.17,92652.8
1313,002130,沃尔核材,10.66,4.06,5344.78,2643.28,56987.33,10727.64
1314,600329,中新药业,1.75,2.32,25781.76,18208.0,45144.29,42242.3
1315,600585,海螺水泥,2.12,3.27,354436.52,260701.23,751638.5,852991.68
1316,300231,银信科技,4.93,10.64,1691.38,1089.98,8330.94,11596.78
1317,601801,皖新传媒,2.8,4.2,27647.03,25227.81,77276.62,105867.11
1318,002106,莱宝高科,-3.38,1.0,17665.79,21274.2,-59752.35,21177.35
1319,600761,安徽合力,3.56,2.1,11160.52,18861.0,39746.54,39568.4
1320,300230,永利股份,3.22,6.56,2916.52,2340.24,9392.26,15355.43
1321,600233,圆通速递,0.41,25.65,11107.14,5347.82,4514.5,137193.52
1322,000985,大庆华科,-0.59,-2.86,2814.23,-1167.71,-1663.09,3334.2
1323,600288,大恒科技,0.33,0.3,8375.22,9762.07,2759.11,2937.27
1324,000868,安凯客车,1.66,2.14,2430.42,2402.56,4023.66,5135.07
1325,000425,徐工机械,0.03,1.89,174126.53,11044.29,5059.82,20858.32
1326,002543,万和电气,2.54,8.61,12579.24,5009.85,31909.87,43116.77
1327,000736,中房地产,0.27,0.1,10345.63,12364.32,2842.4,1186.73
1328,000338,潍柴动力,0.41,1.26,340741.9,193134.66,139057.69,244118.86
1329,002142,宁波银行,4.49,5.86,145744.6,133173.74,654433.3,781041.7
1330,300194,福安药业,0.72,4.86,9067.06,4569.9,6489.94,22195.82
1331,300058,蓝色光标,1.4,14.75,4845.09,4335.47,6770.22,63967.55
1332,000915,山大华特,5.8,14.49,2627.34,1369.17,15245.61,19838.52
1333,002653,海思科,1.31,2.32,28371.93,19508.67,37215.79,45272.39
1334,300020,银江股份,2.25,4.87,4947.45,3149.76,11121.0,15337.73
1335,600536,中国软件,4.08,2.19,1446.53,4661.05,5908.65,10230.68
1336,601727,上海电气,0.85,0.79,250127.0,262221.4,212857.4,206017.0
1337,002743,富煌钢构,0.95,1.96,3242.36,2568.78,3082.4,5037.91
1338,600818,中路股份,1.25,6.24,4148.89,1447.12,5192.71,9036.5
1339,002646,青青稞酒,2.03,4.39,11357.99,4918.39,23101.1,21612.39
1340,600379,宝光股份,1.28,5.63,2147.81,641.59,2745.7,3614.45
1341,000980,众泰汽车,1.8,3.78,3350.02,2293.81,6032.94,8678.44
1342,600326,西藏天路,1.88,31.24,7764.28,810.06,14626.75,25308.56
1343,300343,联创互联,2.19,58.82,1408.8,342.42,3081.46,20140.22
1344,300028,金亚科技,0.29,-0.53,4389.0,4010.36,1280.75,-2109.83
1345,300221,银禧科技,1.12,6.27,3597.44,2441.31,4019.19,15299.3
1346,002478,常宝股份,1.07,0.42,19278.34,26218.39,20606.19,10969.62
1347,000670,盈方微,5.67,9.78,370.25,247.07,2100.9,2417.17
1348,600572,XD康恩贝,4.35,4.8,10121.66,9197.36,44037.15,44106.95
1349,600889,南京化纤,6.62,43.47,6911.48,208.94,45750.64,9083.16
1350,002783,凯龙股份,1.02,2.09,9530.34,5215.61,9759.38,10877.98
1351,300139,晓程科技,0.55,0.62,6379.12,4501.5,3497.65,2798.51
1352,600758,红阳能源,-18.94,7.6,2456.59,2283.05,-46536.67,17361.57
1353,002117,东港股份,2.92,3.7,7402.68,5916.44,21622.3,21914.37
1354,600782,新钢股份,0.34,0.72,18028.44,69774.77,6055.96,50292.27
1355,000531,穗恒运Ａ,1.78,-10.72,25252.48,-5349.06,45007.67,57346.18
1356,600085,同仁堂,3.06,3.6,28561.07,25894.65,87517.95,93316.54
1357,002384,东山精密,0.44,2.22,7231.02,6488.68,3171.38,14421.07
1358,600800,天津磁卡,0.1,0.1,-20887.76,18758.18,-2184.04,1936.35
1359,000973,佛塑科技,13.16,-0.64,628.4,-19567.07,8270.18,12565.51
1360,002649,博彦科技,4.67,4.7,3877.63,2493.22,18092.14,11717.98
1361,300309,吉艾科技,1.79,-11.35,4154.73,3869.56,7439.35,-43931.83
1362,300314,戴维医疗,1.55,2.51,2895.7,2480.72,4493.42,6216.59
1363,002289,宇顺电子,-31.26,0.82,3512.77,3629.43,-109807.01,2985.5
1364,000558,莱茵体育,-2.75,0.24,13025.04,10453.42,-35838.56,2519.22
1365,000999,华润三九,1.76,2.4,70948.9,50008.68,124922.65,119784.06
1366,002169,智光电气,2.69,4.09,4012.62,2720.46,10801.68,11137.49
1367,600535,天士力,4.67,4.6,31670.63,25588.75,147854.9,117642.49
1368,002594,比亚迪,0.74,4.95,379357.6,102124.9,282344.1,505215.4
1369,002244,滨江集团,1.56,2.31,64367.25,60426.74,100286.28,139880.7
1370,600517,置信电气,1.74,2.24,25546.45,21146.63,44357.61,47278.08
1371,600859,王府井,1.72,1.67,38433.24,34404.22,66124.53,57483.4
1372,300169,天晟新材,0.66,0.68,3541.94,2679.59,2344.87,1819.18
1373,300277,海联讯,0.22,0.97,3554.53,2698.54,768.16,2612.1
1374,002232,启明信息,0.04,0.69,7935.22,6616.34,312.98,4571.71
1375,000703,恒逸石化,-9.14,-51.99,-2019.83,-1597.06,18460.58,83033.74
1376,002495,佳隆股份,0.69,0.78,5709.06,4162.0,3955.15,3227.92
1377,300002,神州泰岳,1.3,4.21,27075.17,12054.8,35134.12,50733.17
1378,600060,海信电器,2.99,7.82,49822.93,22496.88,148878.24,175886.9
1379,002185,华天科技,4.13,5.7,7713.99,6853.85,31851.61,39092.07
1380,300247,乐金健康,1.14,3.24,3581.57,2645.24,4083.71,8563.45
1381,600483,福能股份,57.4,130.68,1852.43,776.43,106333.78,101460.43
1382,600281,太化股份,0.68,2.0,-25902.67,1650.27,-17723.5,3293.2
1383,000045,深纺织Ａ,0.22,-1.9,3801.55,4599.26,849.72,-8727.06
1384,300105,龙源技术,-0.55,-2.29,8769.57,7169.94,-4782.27,-16448.47
1385,000925,众合科技,0.37,-4.99,9350.71,2158.91,3416.24,-10763.88
1386,300353,东土科技,3.61,18.11,1666.55,679.98,6024.09,12314.39
1387,300295,三六五网,4.04,6.21,3124.91,1744.53,12634.37,10835.48
1388,002186,全 聚 德,1.55,1.85,8440.51,7565.13,13113.85,13958.98
1389,300036,超图软件,1.86,6.31,3153.73,2021.1,5877.89,12745.02
1390,000996,中国中期,1.72,2.18,573.39,941.6,984.92,2049.3
1391,002079,苏州固锝,0.61,6.75,3746.81,1679.48,2283.38,11340.97
1392,600716,凤凰股份,-0.25,-0.21,29379.81,-25402.8,-7478.3,5243.34
1393,002645,华宏科技,-0.24,2.14,3623.36,2938.94,-874.5,6302.61
1394,002615,哈尔斯,1.2,6.78,3089.5,1758.47,3719.76,11914.52
1395,300021,大禹节水,2.46,3.08,2494.37,1960.71,6138.79,6048.72
1396,300287,飞利信,9.73,32.34,1857.29,1051.47,18063.22,34008.46
1397,600594,益佰制药,1.55,3.92,12180.72,9813.11,18938.12,38486.26
1398,300150,世纪瑞尔,2.69,3.94,4228.29,2301.4,11378.26,9078.4
1399,000903,云内动力,1.03,1.65,16994.46,13556.68,17551.51,22389.34
